spot,x,y,tumor_hat
cosmx_bcc_spot_0000083257,-422428.519440013,-46958.9011701104,1.4323253603994965e-15
cosmx_bcc_spot_0000083722,-422176.46527483617,-24953.442134592926,0.8460539424408609
cosmx_bcc_spot_0000084141,-421818.4477693375,-19488.066376331826,0.6512861780423749
cosmx_bcc_spot_0000084142,-421826.30674369645,-19144.96381222926,0.707456974274975
cosmx_bcc_spot_0000084871,-421087.769440013,-47775.63450344373,0.0177891546809154
cosmx_bcc_spot_0000084875,-421064.769440013,-46269.426170110404,0.2983488358915315
cosmx_bcc_spot_0000084878,-421211.719440013,-45261.1011701104,0.7237519815766891
cosmx_bcc_spot_0000085281,-420758.144440013,-45559.676170110404,1.7276902436513265e-15
cosmx_bcc_spot_0000085682,-420383.144440013,-46740.801170110404,1.4481914167170813e-15
cosmx_bcc_spot_0000085760,-420305.434360091,-18374.7960146162,0.0340248389256138
cosmx_bcc_spot_0000086086,-420028.919440013,-46607.501170110394,1.6573256503734569e-15
cosmx_bcc_spot_0000086089,-419999.519440013,-45565.967836777054,0.7482693179818055
cosmx_bcc_spot_0000086091,-419958.04117914353,-44814.25769184951,0.6639174195384999
cosmx_bcc_spot_0000086153,-420008.0813250853,-22378.06033087188,0.8639697495674622
cosmx_bcc_spot_0000086159,-420041.6343600909,-20248.89601461619,0.0005630492171983
cosmx_bcc_spot_0000086490,-419658.33762183116,-46675.57389738313,1.419942097842719e-15
cosmx_bcc_spot_0000086496,-419656.069440013,-44470.80117011038,0.9999980538993544
cosmx_bcc_spot_0000086559,-419697.4238337751,-21665.23811987935,0.698195568235784
cosmx_bcc_spot_0000086565,-419708.6343600909,-19499.896014616195,0.000109565937339
cosmx_bcc_spot_0000086901,-419221.65277334634,-44089.634503443725,0.9936418846738544
cosmx_bcc_spot_0000086970,-419260.3010267576,-19127.84045906064,1.8901635699556965e-07
cosmx_bcc_spot_0000087701,-418543.019440013,-47039.9011701104,1.5034932945077669e-15
cosmx_bcc_spot_0000087704,-418548.519440013,-45907.9853806367,0.5733602951286572
cosmx_bcc_spot_0000087705,-418585.894440013,-45564.80117011039,0.162404583422617
cosmx_bcc_spot_0000087706,-418560.09086858446,-45208.539265348474,0.7482896799697949
cosmx_bcc_spot_0000088509,-417790.2219765077,-47008.43581109213,1.3561362395416873e-15
cosmx_bcc_spot_0000088914,-417459.3410241268,-46679.24533490165,1.3864949346433052e-15
cosmx_bcc_spot_0000088986,-417495.95694073633,-20589.266982358135,0.8098550126560166
cosmx_bcc_spot_0000089318,-417093.2219765077,-46666.102477758795,1.3694441533696176e-15
cosmx_bcc_spot_0000089390,-417155.8343600909,-20538.596014616196,0.2452563345284849
cosmx_bcc_spot_0000089392,-417150.43436009093,-19911.396014616195,0.0063589520153903
cosmx_bcc_spot_0000089396,-417119.63436009095,-18413.296014616197,1.935140960064855e-07
cosmx_bcc_spot_0000089722,-416793.155309841,-46670.7024777588,1.1151099550818736e-11
cosmx_bcc_spot_0000089794,-416728.80102675763,-20582.062681282867,5.00424932787984e-05
cosmx_bcc_spot_0000090196,-416366.4915029481,-21316.253157473344,2.422228692747526e-13
cosmx_bcc_spot_0000090198,-416339.30102675763,-20575.72934794953,6.268372844057518e-11
cosmx_bcc_spot_0000090537,-416049.8886431744,-44144.43581109214,0.0048149928189461
cosmx_bcc_spot_0000090932,-415640.41245269816,-47371.10247775881,1.540269548719495e-15
cosmx_bcc_spot_0000091336,-415276.2023686647,-47378.631889523494,7.70748159288795e-10
cosmx_bcc_spot_0000091744,-414960.98388126964,-45953.03104918736,2.5653326935133648e-11
cosmx_bcc_spot_0000091748,-414988.2219765077,-44468.93581109214,4.1046873310934363e-13
cosmx_bcc_spot_0000092150,-414589.555309841,-45217.95962061595,0.0551585398124188
cosmx_bcc_spot_0000092555,-414253.4441987299,-44824.65803331436,0.028576407365363
cosmx_bcc_spot_0000093769,-413105.691598647,-44097.6779315462,0.7010314092791118
cosmx_bcc_spot_0000094985,-412085.3847804651,-42695.840810334084,0.5061249430526052
cosmx_bcc_spot_0000095786,-411289.99517007556,-45242.74340773666,0.5310809400690498
cosmx_bcc_spot_0000095790,-411322.5281371084,-43757.34780334106,0.8942055394250646
cosmx_bcc_spot_0000096188,-410966.5165986471,-45916.53626487954,0.8435247330289459
cosmx_bcc_spot_0000096596,-410601.61923022603,-44484.28100172163,0.5717707146526512
cosmx_bcc_spot_0000097395,-409826.25349440094,-47707.79946054295,0.3659465792868188
cosmx_bcc_spot_0000097404,-409835.42374150414,-44505.886264879526,0.4415358564310903
cosmx_bcc_spot_0000097797,-409418.7779699254,-48514.281978025465,0.4894167869798949
cosmx_bcc_spot_0000098195,-409106.39335454075,-50659.435824179316,0.5128256755177713
cosmx_bcc_spot_0000098203,-409141.80544245284,-47772.6501098936,0.4186376037663853
cosmx_bcc_spot_0000098602,-408810.36258531007,-49535.63582417931,1.81546806850366e-15
cosmx_bcc_spot_0000098606,-408751.9403630877,-48099.88026862376,0.3924252353329367
cosmx_bcc_spot_0000098607,-408728.16258531,-47756.51274725624,0.001564881582138
cosmx_bcc_spot_0000099008,-408432.89942741516,-48813.12003470564,0.5101022365636497
cosmx_bcc_spot_0000099821,-407644.36258530995,-47026.435824179316,0.4493346999703543
cosmx_bcc_spot_0000100622,-407067.41258531,-49562.10249084598,0.1193686738463966
cosmx_bcc_spot_0000100624,-406936.7625853099,-48822.83582417932,0.4229308702100884
cosmx_bcc_spot_0000101031,-406622.4353125827,-47730.07218781568,0.7038061289558815
cosmx_bcc_spot_0000101432,-406350.66258531,-48827.9358241793,0.0954451915501934
cosmx_bcc_spot_0000101897,-405863.480546549,-26755.045582394807,0.14130166688638
cosmx_bcc_spot_0000102309,-405559.8555465491,-23827.920582394807,0.0384361180286793
cosmx_bcc_spot_0000102714,-405162.855546549,-23496.61289008712,0.6756092006143687
cosmx_bcc_spot_0000103517,-404409.4111021046,-25273.365026839245,0.6226762476853029
cosmx_bcc_spot_0000103926,-404087.975546549,-23480.16058239481,0.9258675932943334
cosmx_bcc_spot_0000104321,-403685.0828192763,-26689.966036940263,0.8730741747427314
cosmx_bcc_spot_0000105133,-402958.94645563996,-25301.05694603117,0.6294477147232466
cosmx_bcc_spot_0000105538,-402615.480546549,-24898.670582394807,0.2436309830587829
cosmx_bcc_spot_0000106741,-401533.98232546804,-28184.434187443476,0.3618557342726091
cosmx_bcc_spot_0000107144,-401146.41315550753,-28577.376875190515,0.3261505975988315
cosmx_bcc_spot_0000107146,-401179.2139970221,-27791.27729594789,0.1017735486742295
cosmx_bcc_spot_0000107148,-401196.8914163771,-27074.1160056253,0.0314298406139461
cosmx_bcc_spot_0000107154,-401191.74141637713,-24926.76600562529,0.4401452596813593
cosmx_bcc_spot_0000107958,-400465.891416377,-26350.388732898016,0.2212862498927046
cosmx_bcc_spot_0000108769,-399709.8914163771,-25323.849338958626,0.7066257719313996
cosmx_bcc_spot_0000108771,-399697.5164163771,-24622.741005625292,0.9662046496917168
cosmx_bcc_spot_0000109167,-399346.78615321923,-27481.747584572655,0.925402111269592
cosmx_bcc_spot_0000109973,-398633.3762648618,-28182.752369261674,0.9782802137282132
cosmx_bcc_spot_0000110784,-397958.6771306628,-27109.330291339575,0.5722511583040617
