spot,condition,Cancer.cells,Fibroblast,MoMacDC
cosmx_bcc_xdonor_spot_0000004492,Baseline,0.8695652173913043,0.1304347826086956,0.0
cosmx_bcc_xdonor_spot_0000004493,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004494,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004495,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004496,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004497,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004498,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004499,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004500,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004501,Baseline,0.8571428571428571,0.0,0.0
cosmx_bcc_xdonor_spot_0000004502,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004503,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004504,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004505,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004506,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004507,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004508,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004509,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004510,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004511,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004512,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004513,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004514,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004515,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004516,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004517,Baseline,0.4545454545454545,0.2424242424242424,0.0303030303030303
cosmx_bcc_xdonor_spot_0000004518,Baseline,0.4666666666666667,0.3333333333333333,0.0666666666666666
cosmx_bcc_xdonor_spot_0000004519,Baseline,0.7368421052631579,0.2105263157894736,0.0
cosmx_bcc_xdonor_spot_0000004520,Baseline,0.3636363636363636,0.2727272727272727,0.0
cosmx_bcc_xdonor_spot_0000004784,Baseline,0.2,0.0,0.0
cosmx_bcc_xdonor_spot_0000004785,Baseline,0.2666666666666666,0.6,0.0
cosmx_bcc_xdonor_spot_0000004786,Baseline,0.6842105263157895,0.1052631578947368,0.1578947368421052
cosmx_bcc_xdonor_spot_0000004787,Baseline,0.8461538461538461,0.1538461538461538,0.0
cosmx_bcc_xdonor_spot_0000004788,Baseline,0.7894736842105263,0.0,0.0
cosmx_bcc_xdonor_spot_0000004789,Baseline,0.6111111111111112,0.0,0.0
cosmx_bcc_xdonor_spot_0000004790,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004791,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004792,Baseline,0.6,0.2,0.0
cosmx_bcc_xdonor_spot_0000004793,Baseline,0.9166666666666666,0.0833333333333333,0.0
cosmx_bcc_xdonor_spot_0000004794,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004795,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004796,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004797,Baseline,0.9047619047619048,0.0952380952380952,0.0
cosmx_bcc_xdonor_spot_0000004798,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004799,Baseline,0.8260869565217391,0.0434782608695652,0.0
cosmx_bcc_xdonor_spot_0000004800,Baseline,0.8695652173913043,0.0,0.0
cosmx_bcc_xdonor_spot_0000004801,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004802,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004803,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004804,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004805,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004806,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004807,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004808,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004809,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004810,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004811,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004812,Baseline,0.8,0.2,0.0
cosmx_bcc_xdonor_spot_0000004813,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004814,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000004815,Baseline,0.25,0.4375,0.0
cosmx_bcc_xdonor_spot_0000004816,Baseline,0.0,0.2,0.12
cosmx_bcc_xdonor_spot_0000004817,Baseline,0.0,0.5555555555555556,0.0
cosmx_bcc_xdonor_spot_0000004818,Baseline,0.0,0.631578947368421,0.0
cosmx_bcc_xdonor_spot_0000005084,Baseline,0.1666666666666666,0.3333333333333333,0.0
cosmx_bcc_xdonor_spot_0000005085,Baseline,0.2352941176470588,0.5294117647058824,0.0
cosmx_bcc_xdonor_spot_0000005086,Baseline,0.9473684210526316,0.0526315789473684,0.0
cosmx_bcc_xdonor_spot_0000005087,Baseline,0.4285714285714285,0.0,0.0
cosmx_bcc_xdonor_spot_0000005088,Baseline,0.25,0.0,0.0
cosmx_bcc_xdonor_spot_0000005089,Baseline,0.6785714285714286,0.0,0.0714285714285714
cosmx_bcc_xdonor_spot_0000005090,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000005091,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000005092,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000005093,Baseline,0.9583333333333334,0.0416666666666666,0.0
cosmx_bcc_xdonor_spot_0000005094,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000005095,Baseline,0.8571428571428571,0.0714285714285714,0.0
cosmx_bcc_xdonor_spot_0000005096,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000005097,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000005098,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000005099,Baseline,0.96,0.0,0.0
cosmx_bcc_xdonor_spot_0000005100,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000005101,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000005102,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000005103,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000005104,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000005105,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000005106,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000005384,Baseline,0.0,0.4444444444444444,0.0
cosmx_bcc_xdonor_spot_0000005385,Baseline,0.3333333333333333,0.6666666666666666,0.0
cosmx_bcc_xdonor_spot_0000005386,Baseline,0.3636363636363636,0.0909090909090909,0.0
cosmx_bcc_xdonor_spot_0000005388,Baseline,0.5652173913043478,0.0,0.0
cosmx_bcc_xdonor_spot_0000005389,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000005390,Baseline,0.9130434782608696,0.0,0.0869565217391304
cosmx_bcc_xdonor_spot_0000005391,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000005392,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000005393,Baseline,0.3333333333333333,0.5555555555555556,0.0
cosmx_bcc_xdonor_spot_0000005394,Baseline,0.5714285714285714,0.0714285714285714,0.0
cosmx_bcc_xdonor_spot_0000005395,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000005396,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000005397,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000005398,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000005399,Baseline,0.9047619047619048,0.0,0.0
cosmx_bcc_xdonor_spot_0000005400,Baseline,0.5,0.0909090909090909,0.0
cosmx_bcc_xdonor_spot_0000005401,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000005402,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000005403,Baseline,0.8421052631578947,0.0526315789473684,0.0
cosmx_bcc_xdonor_spot_0000005404,Baseline,0.7,0.0333333333333333,0.0
cosmx_bcc_xdonor_spot_0000005405,Baseline,0.9565217391304348,0.0434782608695652,0.0
cosmx_bcc_xdonor_spot_0000005684,Baseline,0.2,0.2,0.0
cosmx_bcc_xdonor_spot_0000005685,Baseline,0.3333333333333333,0.2222222222222222,0.1111111111111111
cosmx_bcc_xdonor_spot_0000005686,Baseline,0.2352941176470588,0.2941176470588235,0.0
cosmx_bcc_xdonor_spot_0000005687,Baseline,0.8636363636363636,0.0909090909090909,0.0
cosmx_bcc_xdonor_spot_0000005688,Baseline,0.9333333333333332,0.0,0.0666666666666666
cosmx_bcc_xdonor_spot_0000005689,Baseline,0.8636363636363636,0.0909090909090909,0.0454545454545454
cosmx_bcc_xdonor_spot_0000005690,Baseline,0.8823529411764706,0.0588235294117647,0.0588235294117647
cosmx_bcc_xdonor_spot_0000005691,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000005692,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000005693,Baseline,0.9473684210526316,0.0526315789473684,0.0
cosmx_bcc_xdonor_spot_0000005694,Baseline,0.8571428571428571,0.1428571428571428,0.0
cosmx_bcc_xdonor_spot_0000005695,Baseline,0.95,0.0,0.0
cosmx_bcc_xdonor_spot_0000005696,Baseline,0.9375,0.0625,0.0
cosmx_bcc_xdonor_spot_0000005697,Baseline,0.9545454545454546,0.0454545454545454,0.0
cosmx_bcc_xdonor_spot_0000005698,Baseline,0.9375,0.0625,0.0
cosmx_bcc_xdonor_spot_0000005699,Baseline,0.9444444444444444,0.0555555555555555,0.0
cosmx_bcc_xdonor_spot_0000005700,Baseline,0.8,0.1333333333333333,0.0
cosmx_bcc_xdonor_spot_0000005701,Baseline,0.0,0.3636363636363636,0.0909090909090909
cosmx_bcc_xdonor_spot_0000005702,Baseline,0.1578947368421052,0.3157894736842105,0.1052631578947368
cosmx_bcc_xdonor_spot_0000005703,Baseline,0.3846153846153846,0.1923076923076923,0.0384615384615384
cosmx_bcc_xdonor_spot_0000005704,Baseline,0.625,0.3125,0.0
cosmx_bcc_xdonor_spot_0000005985,Baseline,0.1,0.4,0.0
cosmx_bcc_xdonor_spot_0000005986,Baseline,0.1666666666666666,0.5,0.0
cosmx_bcc_xdonor_spot_0000005987,Baseline,0.4,0.4,0.1333333333333333
cosmx_bcc_xdonor_spot_0000005988,Baseline,0.5263157894736842,0.4210526315789473,0.0
cosmx_bcc_xdonor_spot_0000005989,Baseline,0.8235294117647058,0.1764705882352941,0.0
cosmx_bcc_xdonor_spot_0000005990,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000005991,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000005992,Baseline,0.875,0.0833333333333333,0.0
cosmx_bcc_xdonor_spot_0000005993,Baseline,0.5333333333333333,0.2666666666666666,0.0
cosmx_bcc_xdonor_spot_0000005994,Baseline,0.0,0.4615384615384615,0.0769230769230769
cosmx_bcc_xdonor_spot_0000005995,Baseline,0.1818181818181818,0.3636363636363636,0.0
cosmx_bcc_xdonor_spot_0000005996,Baseline,0.3571428571428571,0.4285714285714285,0.0
cosmx_bcc_xdonor_spot_0000005997,Baseline,0.2222222222222222,0.7777777777777778,0.0
cosmx_bcc_xdonor_spot_0000005998,Baseline,0.6086956521739131,0.3478260869565217,0.0
cosmx_bcc_xdonor_spot_0000005999,Baseline,0.92,0.08,0.0
cosmx_bcc_xdonor_spot_0000006000,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000006001,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000006002,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000006003,Baseline,0.9655172413793104,0.0,0.0
cosmx_bcc_xdonor_spot_0000006288,Baseline,0.0,0.4,0.1
cosmx_bcc_xdonor_spot_0000006289,Baseline,0.0909090909090909,0.6363636363636364,0.0909090909090909
cosmx_bcc_xdonor_spot_0000006290,Baseline,0.4,0.4,0.0
cosmx_bcc_xdonor_spot_0000006291,Baseline,0.3333333333333333,0.4666666666666667,0.0
cosmx_bcc_xdonor_spot_0000006292,Baseline,0.8260869565217391,0.0869565217391304,0.0
cosmx_bcc_xdonor_spot_0000006293,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000006294,Baseline,0.9565217391304348,0.0,0.0
cosmx_bcc_xdonor_spot_0000006295,Baseline,0.9310344827586208,0.0344827586206896,0.0
cosmx_bcc_xdonor_spot_0000006296,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000006297,Baseline,0.96,0.0,0.0
cosmx_bcc_xdonor_spot_0000006298,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000006299,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000006300,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000006301,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000006302,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000006590,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000006591,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000006592,Baseline,0.9615384615384616,0.0,0.0
cosmx_bcc_xdonor_spot_0000006593,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000006594,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000006595,Baseline,0.9375,0.0,0.0625
cosmx_bcc_xdonor_spot_0000006596,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000006597,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000006598,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000006599,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000006600,Baseline,0.9629629629629628,0.0,0.0
cosmx_bcc_xdonor_spot_0000006889,Baseline,0.935483870967742,0.032258064516129,0.0
cosmx_bcc_xdonor_spot_0000006890,Baseline,0.972972972972973,0.0,0.027027027027027
cosmx_bcc_xdonor_spot_0000006891,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000006892,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000006893,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000006894,Baseline,0.9565217391304348,0.0,0.0
cosmx_bcc_xdonor_spot_0000006895,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000006896,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000006897,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000006898,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000006899,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000006900,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000007188,Baseline,0.4666666666666667,0.0666666666666666,0.0
cosmx_bcc_xdonor_spot_0000007189,Baseline,0.9473684210526316,0.0526315789473684,0.0
cosmx_bcc_xdonor_spot_0000007190,Baseline,0.9722222222222222,0.0,0.0
cosmx_bcc_xdonor_spot_0000007191,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000007192,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000007193,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000007194,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000007195,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000007196,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000007197,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000007198,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000007488,Baseline,0.4,0.2666666666666666,0.0
cosmx_bcc_xdonor_spot_0000007489,Baseline,0.9130434782608696,0.0,0.0
cosmx_bcc_xdonor_spot_0000007490,Baseline,0.9473684210526316,0.0,0.0
cosmx_bcc_xdonor_spot_0000007491,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000007492,Baseline,0.95,0.0,0.05
cosmx_bcc_xdonor_spot_0000007493,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000007494,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000007495,Baseline,0.9473684210526316,0.0,0.0
cosmx_bcc_xdonor_spot_0000007790,Baseline,0.5,0.5,0.0
cosmx_bcc_xdonor_spot_0000007791,Baseline,0.9444444444444444,0.0,0.0555555555555555
cosmx_bcc_xdonor_spot_0000007792,Baseline,0.9333333333333332,0.0,0.0
cosmx_bcc_xdonor_spot_0000014378,Baseline,0.2,0.8,0.0
cosmx_bcc_xdonor_spot_0000014379,Baseline,0.8333333333333334,0.1666666666666666,0.0
cosmx_bcc_xdonor_spot_0000014380,Baseline,0.2,0.8,0.0
cosmx_bcc_xdonor_spot_0000014673,Baseline,0.1666666666666666,0.5,0.0
cosmx_bcc_xdonor_spot_0000014674,Baseline,0.3333333333333333,0.5,0.0
cosmx_bcc_xdonor_spot_0000014678,Baseline,0.5625,0.3125,0.0625
cosmx_bcc_xdonor_spot_0000014679,Baseline,0.3333333333333333,0.4666666666666667,0.0
cosmx_bcc_xdonor_spot_0000014680,Baseline,0.4,0.2,0.0
cosmx_bcc_xdonor_spot_0000014681,Baseline,0.3333333333333333,0.5,0.0
cosmx_bcc_xdonor_spot_0000014682,Baseline,0.2222222222222222,0.4444444444444444,0.0
cosmx_bcc_xdonor_spot_0000014683,Baseline,0.0,0.8,0.0
cosmx_bcc_xdonor_spot_0000014977,Baseline,0.0,0.7272727272727273,0.0
cosmx_bcc_xdonor_spot_0000014978,Baseline,0.8888888888888888,0.1111111111111111,0.0
cosmx_bcc_xdonor_spot_0000014979,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000014980,Baseline,0.9629629629629628,0.0,0.0
cosmx_bcc_xdonor_spot_0000014981,Baseline,0.8235294117647058,0.0588235294117647,0.0588235294117647
cosmx_bcc_xdonor_spot_0000014982,Baseline,0.0,0.8,0.0
cosmx_bcc_xdonor_spot_0000015265,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015266,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015271,Baseline,0.875,0.125,0.0
cosmx_bcc_xdonor_spot_0000015272,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015273,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015274,Baseline,0.9411764705882352,0.0588235294117647,0.0
cosmx_bcc_xdonor_spot_0000015275,Baseline,0.9047619047619048,0.0952380952380952,0.0
cosmx_bcc_xdonor_spot_0000015276,Baseline,0.375,0.625,0.0
cosmx_bcc_xdonor_spot_0000015277,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015278,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015279,Baseline,0.8888888888888888,0.0555555555555555,0.0
cosmx_bcc_xdonor_spot_0000015280,Baseline,0.4,0.5,0.1
cosmx_bcc_xdonor_spot_0000015281,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015515,Unwound,0.1111111111111111,0.4444444444444444,0.0
cosmx_bcc_xdonor_spot_0000015516,Unwound,0.0,0.8461538461538461,0.0
cosmx_bcc_xdonor_spot_0000015517,Unwound,0.96875,0.03125,0.0
cosmx_bcc_xdonor_spot_0000015518,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015519,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015520,Unwound,0.2,0.5333333333333333,0.0
cosmx_bcc_xdonor_spot_0000015521,Unwound,0.0,0.625,0.0
cosmx_bcc_xdonor_spot_0000015522,Unwound,0.1666666666666666,0.75,0.0
cosmx_bcc_xdonor_spot_0000015557,Baseline,0.0,0.25,0.0
cosmx_bcc_xdonor_spot_0000015558,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015559,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015563,Baseline,0.9545454545454546,0.0,0.0
cosmx_bcc_xdonor_spot_0000015564,Baseline,0.9642857142857144,0.0,0.0
cosmx_bcc_xdonor_spot_0000015565,Baseline,0.8666666666666667,0.0666666666666666,0.0
cosmx_bcc_xdonor_spot_0000015566,Baseline,0.0,0.3333333333333333,0.1666666666666666
cosmx_bcc_xdonor_spot_0000015567,Baseline,0.0,1.0,0.0
cosmx_bcc_xdonor_spot_0000015568,Baseline,0.0,0.4,0.0
cosmx_bcc_xdonor_spot_0000015570,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015571,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015572,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015573,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015574,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015575,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015576,Baseline,0.875,0.125,0.0
cosmx_bcc_xdonor_spot_0000015577,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015578,Baseline,0.1428571428571428,0.7142857142857143,0.0
cosmx_bcc_xdonor_spot_0000015579,Baseline,0.75,0.25,0.0
cosmx_bcc_xdonor_spot_0000015580,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015581,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015582,Baseline,0.5,0.5,0.0
cosmx_bcc_xdonor_spot_0000015583,Baseline,0.9523809523809524,0.0,0.0
cosmx_bcc_xdonor_spot_0000015584,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015585,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015586,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015587,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015588,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015589,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015813,Unwound,0.8,0.0,0.0
cosmx_bcc_xdonor_spot_0000015814,Unwound,0.7058823529411765,0.2352941176470588,0.0
cosmx_bcc_xdonor_spot_0000015815,Unwound,0.2727272727272727,0.4545454545454545,0.0
cosmx_bcc_xdonor_spot_0000015816,Unwound,0.7142857142857143,0.1071428571428571,0.0714285714285714
cosmx_bcc_xdonor_spot_0000015817,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015818,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015819,Unwound,0.2222222222222222,0.6666666666666666,0.0
cosmx_bcc_xdonor_spot_0000015820,Unwound,0.0714285714285714,0.7857142857142857,0.0
cosmx_bcc_xdonor_spot_0000015821,Unwound,0.0714285714285714,0.5,0.0714285714285714
cosmx_bcc_xdonor_spot_0000015855,Baseline,0.2,0.6,0.0
cosmx_bcc_xdonor_spot_0000015856,Baseline,0.2857142857142857,0.5714285714285714,0.0
cosmx_bcc_xdonor_spot_0000015857,Baseline,0.0909090909090909,0.6363636363636364,0.0909090909090909
cosmx_bcc_xdonor_spot_0000015858,Baseline,0.7272727272727273,0.1818181818181818,0.0
cosmx_bcc_xdonor_spot_0000015859,Baseline,0.0,0.8,0.0
cosmx_bcc_xdonor_spot_0000015861,Baseline,0.0,0.5333333333333333,0.0
cosmx_bcc_xdonor_spot_0000015862,Baseline,0.5,0.4166666666666667,0.0
cosmx_bcc_xdonor_spot_0000015863,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015864,Baseline,0.9047619047619048,0.0,0.0
cosmx_bcc_xdonor_spot_0000015865,Baseline,0.0,0.5555555555555556,0.0
cosmx_bcc_xdonor_spot_0000015866,Baseline,0.8666666666666667,0.1333333333333333,0.0
cosmx_bcc_xdonor_spot_0000015867,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015868,Baseline,0.0,0.8333333333333334,0.0
cosmx_bcc_xdonor_spot_0000015869,Baseline,0.9047619047619048,0.0952380952380952,0.0
cosmx_bcc_xdonor_spot_0000015870,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015871,Baseline,0.9230769230769232,0.0,0.0
cosmx_bcc_xdonor_spot_0000015872,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015873,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015874,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015875,Baseline,0.975,0.0,0.0
cosmx_bcc_xdonor_spot_0000015876,Baseline,0.7142857142857143,0.2857142857142857,0.0
cosmx_bcc_xdonor_spot_0000015877,Baseline,0.0,0.8,0.2
cosmx_bcc_xdonor_spot_0000015878,Baseline,0.8823529411764706,0.1176470588235294,0.0
cosmx_bcc_xdonor_spot_0000015879,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015880,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015881,Baseline,0.9090909090909092,0.0909090909090909,0.0
cosmx_bcc_xdonor_spot_0000015882,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015883,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015884,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015885,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015887,Baseline,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000015888,Baseline,0.96,0.0,0.0
cosmx_bcc_xdonor_spot_0000015890,Baseline,0.0,0.8333333333333334,0.0
cosmx_bcc_xdonor_spot_0000015891,Baseline,0.1111111111111111,0.1111111111111111,0.0
cosmx_bcc_xdonor_spot_0000016061,Unwound,0.4285714285714285,0.4285714285714285,0.0
cosmx_bcc_xdonor_spot_0000016062,Unwound,0.7333333333333333,0.0666666666666666,0.0
cosmx_bcc_xdonor_spot_0000016063,Unwound,0.6666666666666666,0.3333333333333333,0.0
cosmx_bcc_xdonor_spot_0000016065,Unwound,0.8888888888888888,0.0,0.0
cosmx_bcc_xdonor_spot_0000016066,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000016067,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000016068,Unwound,0.8888888888888888,0.0555555555555555,0.0
cosmx_bcc_xdonor_spot_0000016069,Unwound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000016112,Unwound,0.935483870967742,0.032258064516129,0.0
cosmx_bcc_xdonor_spot_0000016113,Unwound,0.7916666666666666,0.1666666666666666,0.0
