spot,x,y,tumor_hat
cosmx_bcc_spot_0000064204,-439935.213072745,75729.13757310057,9.608729674181551e-16
cosmx_bcc_spot_0000064205,-439954.3797394117,76152.6709064339,9.78008521549095e-16
cosmx_bcc_spot_0000064208,-439935.3559298879,77223.19471595774,9.45479201418088e-16
cosmx_bcc_spot_0000064209,-439931.7130727451,77533.67090643391,1.0399601862824336e-15
cosmx_bcc_spot_0000064211,-439932.07021560223,78290.76614452915,8.757385801803328e-16
cosmx_bcc_spot_0000064213,-439888.8797394117,78997.3375731006,1.0241244292397011e-15
cosmx_bcc_spot_0000064481,-439613.29566194443,29703.785647946897,1.437124131007405e-10
cosmx_bcc_spot_0000064485,-439568.87066194456,31308.710647946897,0.0016354027545711892
cosmx_bcc_spot_0000064486,-439563.7456619447,31545.835647946897,1.888264511091855e-15
cosmx_bcc_spot_0000064487,-439572.99566194456,31929.585647946897,0.07027510093229622
cosmx_bcc_spot_0000064491,-439538.793700472,33334.6747781194,1.8902259992582703e-07
cosmx_bcc_spot_0000064492,-439606.39370047196,33795.44977811941,0.1580718926796962
cosmx_bcc_spot_0000064493,-439557.693700472,34123.049778119406,0.07508215675523847
cosmx_bcc_spot_0000064494,-439513.418700472,34491.6747781194,0.5270308224679845
cosmx_bcc_spot_0000064495,-439532.56036713853,34840.949778119415,0.6451186399370973
cosmx_bcc_spot_0000064496,-439567.2937004718,35190.07609390889,0.7307370640029272
cosmx_bcc_spot_0000064497,-439558.2437004718,35569.89977811942,0.8222406355594968
cosmx_bcc_spot_0000064498,-439577.5042267876,35929.12872548783,0.9189173541242778
cosmx_bcc_spot_0000064499,-439554.0344412125,36287.0312596009,0.9265545801452575
cosmx_bcc_spot_0000064500,-439575.20674395,36662.07151724985,0.7346399185889505
cosmx_bcc_spot_0000064501,-439546.52703380503,37009.14977811942,0.9474920476080486
cosmx_bcc_spot_0000064593,-439503.16724224394,70393.36256672595,1.4175774283082185e-15
cosmx_bcc_spot_0000064594,-439561.36724224396,70708.62923339261,1.236956969166827e-15
cosmx_bcc_spot_0000064595,-439540.16724224394,71045.9181222815,1.3668470430240047e-15
cosmx_bcc_spot_0000064596,-439528.56724224397,71367.82923339261,1.0985393138128277e-15
cosmx_bcc_spot_0000064597,-439526.91724224394,71823.1542333926,1.3458729738680895e-15
cosmx_bcc_spot_0000064598,-439428.36724224396,72183.2292333926,1.561281132455499e-15
cosmx_bcc_spot_0000064606,-439504.5464060784,75088.00423976725,1.068992853164314e-15
cosmx_bcc_spot_0000064607,-439477.01307274506,75449.33757310055,1.4775974364899465e-15
cosmx_bcc_spot_0000064608,-439560.13614966813,75780.33757310057,1.482919113088513e-15
cosmx_bcc_spot_0000064609,-439518.81307274505,76166.53757310058,1.1218793054062203e-15
cosmx_bcc_spot_0000064610,-439543.10196163395,76524.33757310058,9.986530435082214e-16
cosmx_bcc_spot_0000064611,-439560.413072745,76850.53757310056,1.0589903146644533e-15
cosmx_bcc_spot_0000064612,-439533.49878703075,77190.6232873863,1.0321214347923113e-15
cosmx_bcc_spot_0000064613,-439515.3380727451,77570.83757310058,1.4525262073675838e-15
cosmx_bcc_spot_0000064614,-439588.76862830063,77926.55979532281,1.398391749310712e-15
cosmx_bcc_spot_0000064615,-439535.7585272905,78314.88302764605,1.684382662015268e-15
cosmx_bcc_spot_0000064616,-439497.7845013165,78591.6232873863,1.331037415860995e-15
cosmx_bcc_spot_0000064617,-439549.39489092684,79017.79211855514,1.3153861013989239e-15
cosmx_bcc_spot_0000064883,-439103.99566194444,29119.085647946897,1.959588425742732e-15
cosmx_bcc_spot_0000064884,-439078.4956619447,29457.085647946897,1.9823208056817384e-15
cosmx_bcc_spot_0000064885,-439090.3418157905,29771.585647946904,0.10921525932675313
cosmx_bcc_spot_0000064886,-439091.7456619449,30070.210647946897,4.484536022027936e-15
cosmx_bcc_spot_0000064889,-439222.4956619447,31301.752314613565,1.3876333454570075e-15
cosmx_bcc_spot_0000064890,-439201.49566194473,31558.728505089755,1.3163688858526708e-15
cosmx_bcc_spot_0000064891,-439217.69566194445,31911.985647946898,4.946371929927319e-15
cosmx_bcc_spot_0000064892,-439194.40475285385,32344.5856479469,0.3228921639866192
cosmx_bcc_spot_0000064894,-439208.43409276643,33054.356952084905,0.6915109710843964
cosmx_bcc_spot_0000064895,-439177.2937004719,33379.90692097655,1.672258232131445e-10
cosmx_bcc_spot_0000064896,-439183.98600816424,33722.93439350402,1.2165169998788996e-15
cosmx_bcc_spot_0000064897,-439173.293700472,34114.94977811941,1.6080819722821282e-15
cosmx_bcc_spot_0000064898,-439216.4475466258,34515.24208581172,0.29190914641746324
cosmx_bcc_spot_0000064899,-439201.86512904335,34856.478349547986,0.7032807492661285
cosmx_bcc_spot_0000064900,-439209.3603671386,35249.14977811941,0.8149980356585493
cosmx_bcc_spot_0000064901,-439191.96036713856,35586.683111452745,0.9033177986616667
cosmx_bcc_spot_0000064902,-439228.2502222109,35929.24543029333,0.893773153023905
cosmx_bcc_spot_0000064903,-439200.3437004718,36287.59977811942,0.9166511445325891
cosmx_bcc_spot_0000064904,-439198.1573368354,36676.73159630124,0.942387586114631
cosmx_bcc_spot_0000064905,-439205.06293124094,37026.665162734804,0.8775001910615747
cosmx_bcc_spot_0000064921,-439266.280553441,42858.98057248826,0.5640763537093002
cosmx_bcc_spot_0000064922,-439224.3876962982,43194.17104867874,0.3550057346715377
cosmx_bcc_spot_0000064923,-439286.93055344105,43563.7139058216,0.17788561826816357
cosmx_bcc_spot_0000064924,-439178.93055344105,43882.013905821594,0.03998707886125556
cosmx_bcc_spot_0000064925,-439158.36388677434,44215.64723915493,1.6851519663395783e-15
cosmx_bcc_spot_0000064926,-439126.130553441,44578.513905821594,1.4523464753615965e-15
cosmx_bcc_spot_0000064994,-439205.5005755773,69209.86256672595,1.922824550629797e-15
cosmx_bcc_spot_0000064995,-439158.56724224397,69585.4292333926,1.7056397896910709e-10
cosmx_bcc_spot_0000064997,-439201.83390891063,70329.25145561482,0.043615855013251596
cosmx_bcc_spot_0000064998,-439173.66724224394,70690.36256672595,1.7821893875252463e-15
cosmx_bcc_spot_0000065000,-439207.91724224394,71466.27923339259,0.16392140100072825
cosmx_bcc_spot_0000065001,-439189.22974224394,71776.09173339259,0.49526909956346676
cosmx_bcc_spot_0000065002,-439189.88152795826,72214.7435191069,0.28900425469547064
cosmx_bcc_spot_0000065010,-439174.76862830063,75097.55979532277,1.6221423628352542e-15
cosmx_bcc_spot_0000065011,-439201.213072745,75377.93757310057,6.254419328194619e-13
cosmx_bcc_spot_0000065012,-439192.13614966813,75768.87603463905,0.0747172301719346
cosmx_bcc_spot_0000065013,-439187.0880727451,76149.40007310057,0.04022550553057465
cosmx_bcc_spot_0000065014,-439151.6676181996,76511.88302764602,0.04108235944994527
cosmx_bcc_spot_0000065015,-439169.624837451,76834.57286721822,1.4507681627641631e-15
cosmx_bcc_spot_0000065016,-439162.6746112066,77173.18372694674,1.4978553332003281e-15
cosmx_bcc_spot_0000065017,-439210.413072745,77553.13757310055,1.4216920493782405e-09
cosmx_bcc_spot_0000065018,-439202.2130727451,77940.41449617749,1.615102791910612e-15
cosmx_bcc_spot_0000065019,-439158.03125456325,78280.06484582786,2.293626906939606e-09
cosmx_bcc_spot_0000065020,-439237.98230351426,78682.26065002364,0.01196912761994198
cosmx_bcc_spot_0000065021,-439108.49878703075,79031.19471595771,0.30948955448502014
cosmx_bcc_spot_0000065281,-438681.69827724097,26848.421517774404,2.0548698243322547e-15
cosmx_bcc_spot_0000065283,-438671.498277241,27628.821517774406,0.030773394597796586
cosmx_bcc_spot_0000065286,-438828.58605423913,28751.391028421036,1.9270018546121037e-15
cosmx_bcc_spot_0000065287,-438862.1298082858,29038.049062581063,1.959175298438836e-15
cosmx_bcc_spot_0000065288,-438851.62386707263,29399.45744281871,1.9653197543924148e-15
cosmx_bcc_spot_0000065289,-438872.4956619443,29705.312920674172,0.05040885395915228
cosmx_bcc_spot_0000065290,-438926.5956619446,30109.3856479469,0.11416706282210401
cosmx_bcc_spot_0000065291,-438878.82899527816,30481.696759058006,5.105190084261064e-07
cosmx_bcc_spot_0000065292,-438871.8706619448,30877.460647946897,0.2038222183817126
cosmx_bcc_spot_0000065293,-438793.1956619446,31221.8856479469,0.17893919934345773
cosmx_bcc_spot_0000065294,-438844.03412348306,31582.97026333152,1.8858460860614293e-15
cosmx_bcc_spot_0000065295,-438839.22293467174,31933.494738855992,0.0754067765873473
cosmx_bcc_spot_0000065296,-438829.5581619445,32306.023147946908,0.7143820266729205
cosmx_bcc_spot_0000065297,-438828.60677305586,32681.252314613565,0.7271472008800215
cosmx_bcc_spot_0000065298,-438824.4053564363,33027.22640862705,0.6746703266970328
cosmx_bcc_spot_0000065299,-438847.79370047175,33350.75811145275,1.5631773050494584e-15
cosmx_bcc_spot_0000065300,-438835.4603671385,33722.16088923052,1.4672723606713785e-15
cosmx_bcc_spot_0000065301,-438851.61188228993,34132.82250539214,0.41436179944368257
cosmx_bcc_spot_0000065302,-438823.9779109981,34481.60240969836,0.866811112251312
cosmx_bcc_spot_0000065303,-438837.2270338052,34874.54977811941,0.7994883685160142
cosmx_bcc_spot_0000065304,-438838.23120047187,35165.92477811941,0.8826766184804126
cosmx_bcc_spot_0000065305,-438845.6466416483,35567.84389576648,0.8443800591696308
cosmx_bcc_spot_0000065306,-438832.79370047175,35926.79977811942,0.947704382058725
cosmx_bcc_spot_0000065307,-438840.7147531034,36269.97083075099,0.9365713404068483
cosmx_bcc_spot_0000065308,-438839.7937004718,36640.74977811942,0.9485198230852706
cosmx_bcc_spot_0000065309,-438836.04370047175,37022.42477811942,0.9455000190720121
cosmx_bcc_spot_0000065325,-438841.97499788547,42879.20279471049,1.7448325622976695e-15
cosmx_bcc_spot_0000065326,-438807.8382457488,43238.0062135139,0.6047201044118392
cosmx_bcc_spot_0000065327,-438805.1972201078,43547.180572488265,0.17611592680335655
cosmx_bcc_spot_0000065328,-438807.1972201077,43885.39723915493,0.21306742507615395
cosmx_bcc_spot_0000065329,-438861.530553441,44275.02819153589,0.20083790455008285
cosmx_bcc_spot_0000065330,-438830.25782616826,44619.222996730685,1.5050634504811129e-15
cosmx_bcc_spot_0000065331,-438863.030553441,44929.98057248827,1.5234937623924796e-15
cosmx_bcc_spot_0000065332,-438804.93055344105,45372.913905821595,1.9318213936036003e-15
cosmx_bcc_spot_0000065396,-438844.0561311328,68540.0292333926,1.998204909728569e-15
cosmx_bcc_spot_0000065398,-438827.55185762857,69289.4138487772,1.624694019869798e-10
cosmx_bcc_spot_0000065399,-438758.967242244,69577.2292333926,1.7783593829135174e-15
cosmx_bcc_spot_0000065400,-438864.4529565297,69886.31494767833,1.6860516720849574e-15
cosmx_bcc_spot_0000065401,-438822.80360588036,70314.75650611987,1.5244313181444897e-15
cosmx_bcc_spot_0000065402,-438815.83390891063,70688.58478894815,1.4429041052156033e-15
cosmx_bcc_spot_0000065403,-438833.85954993626,71053.33692570028,1.443743894849632e-15
cosmx_bcc_spot_0000065404,-438829.0958136725,71394.60066196401,0.3885390542975008
cosmx_bcc_spot_0000065405,-438855.06724224397,71778.6292333926,0.31317126719125704
cosmx_bcc_spot_0000065406,-438851.6339089106,72163.22923339259,0.47746273086077673
cosmx_bcc_spot_0000065407,-438846.33390891063,72402.19590005928,0.7945650474475442
cosmx_bcc_spot_0000065414,-438803.213072745,75128.73757310059,0.0009405791896366079
cosmx_bcc_spot_0000065415,-438883.2130727451,75422.33757310057,0.20867687448988195
cosmx_bcc_spot_0000065416,-438826.0797394117,75783.6709064339,0.2999921576193285
cosmx_bcc_spot_0000065417,-438809.6746112066,76138.02988079289,0.6118388685919824
cosmx_bcc_spot_0000065418,-438852.99878703075,76497.15900167201,0.7105374095722149
cosmx_bcc_spot_0000065419,-438877.5880727451,76830.87923976725,0.5446821246671879
cosmx_bcc_spot_0000065420,-438858.4438419758,77197.56834233136,0.22012787135949485
cosmx_bcc_spot_0000065421,-438853.3380727451,77567.21257310058,1.625095007201772e-15
cosmx_bcc_spot_0000065422,-438856.4352949673,77938.55979532278,1.5384763002617318e-15
cosmx_bcc_spot_0000065423,-438857.2130727451,78247.4914192544,0.026951848616056456
cosmx_bcc_spot_0000065424,-438811.02259655454,78695.24233500534,0.4363776662906317
cosmx_bcc_spot_0000065425,-438855.81307274505,79036.73757310057,0.6580341301041414
cosmx_bcc_spot_0000065679,-438430.473277241,24661.4965177744,1.6706367338415967e-15
cosmx_bcc_spot_0000065680,-438372.2649439077,25047.1215177744,1.3073933116741296e-15
cosmx_bcc_spot_0000065681,-438455.098277241,25471.95485110774,0.06608626932066328
cosmx_bcc_spot_0000065682,-438483.91645905917,25800.07606322895,0.0003369877222567967
cosmx_bcc_spot_0000065683,-438521.74533606454,26210.033282480294,1.214691564985253e-11
cosmx_bcc_spot_0000065684,-438494.723277241,26508.121517774412,1.9916646331150485e-15
cosmx_bcc_spot_0000065685,-438516.4853740152,26890.008614548606,1.8903552909759005e-15
cosmx_bcc_spot_0000065686,-438504.4828926256,27233.31382546672,9.1643196187495e-08
cosmx_bcc_spot_0000065687,-438471.64373178646,27593.0306086835,0.18802437297480698
cosmx_bcc_spot_0000065688,-438489.723277241,27942.788184441077,0.020369918830885455
cosmx_bcc_spot_0000065689,-438485.81256295525,28323.192946345836,1.8283789206589625e-15
cosmx_bcc_spot_0000065690,-438467.8965337102,28726.53093788941,2.5763038344673057e-09
cosmx_bcc_spot_0000065691,-438530.99566194473,29015.210647946908,1.4695469836250083e-15
cosmx_bcc_spot_0000065692,-438478.34181579074,29377.893340254595,1.798507998065448e-15
cosmx_bcc_spot_0000065693,-438471.4956619445,29746.893340254595,0.27213224449184725
cosmx_bcc_spot_0000065694,-438437.8706619447,30133.460647946897,0.23668097641815744
cosmx_bcc_spot_0000065696,-438451.3845508334,30906.252314613565,0.13116147198049438
cosmx_bcc_spot_0000065697,-438483.02197773417,31210.16459531533,0.26129185223876744
cosmx_bcc_spot_0000065698,-438477.6956619448,31564.93564794691,0.6563865372576808
cosmx_bcc_spot_0000065699,-438442.8869662923,31935.67260446865,0.8232196291004545
cosmx_bcc_spot_0000065700,-438456.99566194473,32304.58564794691,0.7926964944344789
cosmx_bcc_spot_0000065701,-438501.62899527786,32658.185647946906,0.7842774787157999
cosmx_bcc_spot_0000065702,-438483.9035978952,33016.69946761037,0.7535971859531467
cosmx_bcc_spot_0000065703,-438523.5437004718,33405.54977811941,1.4748499637796033e-15
cosmx_bcc_spot_0000065704,-438467.67831585655,33743.93439350402,1.4323603664947037e-15
cosmx_bcc_spot_0000065705,-438502.2937004718,34113.16882573847,0.17815853448655247
cosmx_bcc_spot_0000065706,-438482.54370047175,34477.92477811942,0.8724863181441945
cosmx_bcc_spot_0000065707,-438492.10620047187,34837.79977811941,0.9190165820761405
cosmx_bcc_spot_0000065708,-438498.8937004719,35212.54977811941,0.8881365721717378
cosmx_bcc_spot_0000065709,-438486.51592269406,35569.716444786085,0.9033398261088107
cosmx_bcc_spot_0000065710,-438458.9437004718,35916.04977811941,0.9479060810259805
cosmx_bcc_spot_0000065711,-438471.67465285276,36318.40692097656,0.9043052779423155
cosmx_bcc_spot_0000065712,-438468.75203380507,36627.341444786085,0.9188122910885688
cosmx_bcc_spot_0000065713,-438489.2502222109,37015.81064768464,0.9577041948082264
cosmx_bcc_spot_0000065729,-438480.405553441,42884.4389058216,2.1161315115967424e-08
cosmx_bcc_spot_0000065730,-438497.64166455215,43208.20279471049,0.36070518036862065
cosmx_bcc_spot_0000065731,-438459.66388677445,43503.447239154935,1.9079321212216346e-15
cosmx_bcc_spot_0000065732,-438521.3767072872,43924.69852120622,3.0760226244752266e-09
cosmx_bcc_spot_0000065733,-438457.8941898046,44220.49572400341,0.351720995978168
cosmx_bcc_spot_0000065734,-438500.76132267184,44600.390828898526,0.02395220943278538
cosmx_bcc_spot_0000065735,-438445.88769629825,44987.38533439303,1.6000175438656908e-15
cosmx_bcc_spot_0000065736,-438458.93055344105,45332.11390582159,1.2773073733645556e-15
cosmx_bcc_spot_0000065738,-438456.67341058387,46063.599620107314,1.9027694593810503e-15
cosmx_bcc_spot_0000065799,-438469.767242244,68251.82923339261,0.4116616734604619
cosmx_bcc_spot_0000065800,-438511.0243851011,68457.0292333926,1.7057783328020897e-08
cosmx_bcc_spot_0000065801,-438476.27835335507,68877.69590005926,0.2340581764664323
cosmx_bcc_spot_0000065802,-438569.50057557726,69251.0292333926,1.8146609897155928e-15
cosmx_bcc_spot_0000065803,-438482.33390891063,69595.86256672595,0.06175285384723069
cosmx_bcc_spot_0000065804,-438469.0005755773,69993.19590005928,0.01028935729684314
cosmx_bcc_spot_0000065805,-438466.2581513349,70317.84741521078,0.016121727425178957
cosmx_bcc_spot_0000065806,-438467.33390891063,70672.80701117037,0.1948868898981669
cosmx_bcc_spot_0000065807,-438451.4529565297,71066.0292333926,0.18418097067580952
cosmx_bcc_spot_0000065808,-438490.2441653209,71430.87538723875,0.5476555970640059
cosmx_bcc_spot_0000065809,-438474.81724224397,71793.12923339258,0.15943998147213898
cosmx_bcc_spot_0000065810,-438507.03390891064,72125.76256672593,0.15698749403847514
cosmx_bcc_spot_0000065811,-438464.167242244,72393.62923339261,0.5012224455350969
cosmx_bcc_spot_0000065818,-438459.3797394117,75105.58757310057,1.5663690059903226e-15
cosmx_bcc_spot_0000065819,-438453.81307274505,75430.83757310057,1.7183967309959612e-15
cosmx_bcc_spot_0000065820,-438483.13614966813,75804.41449617752,0.07526452964257946
cosmx_bcc_spot_0000065821,-438503.5174205711,76129.07670353538,0.4276595575513155
cosmx_bcc_spot_0000065822,-438493.7130727451,76472.33757310058,0.37919375884790857
cosmx_bcc_spot_0000065823,-438512.3380727451,76821.77507310058,0.09677463896732579
cosmx_bcc_spot_0000065824,-438454.01307274506,77199.40423976725,0.3819123638618724
cosmx_bcc_spot_0000065825,-438455.3380727451,77563.52507310058,0.8151765417822147
cosmx_bcc_spot_0000065826,-438478.163072745,77917.08757310058,0.8699597830592658
cosmx_bcc_spot_0000065827,-438487.03125456325,78295.79211855512,0.8180741949892048
cosmx_bcc_spot_0000065828,-438496.713072745,78628.43757310059,0.7783418318199328
cosmx_bcc_spot_0000065829,-438493.1261162233,79002.94626875277,0.6566545656749654
cosmx_bcc_spot_0000066083,-438131.73464087734,24754.894245047133,1.6203188364333994e-15
cosmx_bcc_spot_0000066084,-438112.6865125351,25073.562694244996,1.4852939192909273e-15
cosmx_bcc_spot_0000066085,-438103.018277241,25428.54151777441,0.23215812839951447
cosmx_bcc_spot_0000066086,-438128.48958158883,25773.79543081789,3.6097828832195704e-08
cosmx_bcc_spot_0000066087,-438119.14175550186,26138.70847429615,0.3723236376448011
cosmx_bcc_spot_0000066088,-438103.5176320797,26503.55700164538,0.2639766922365698
cosmx_bcc_spot_0000066089,-438113.32049946324,26884.343739996635,1.445633104015362e-15
cosmx_bcc_spot_0000066090,-438125.33357135864,27226.44504718618,0.3562803159527261
cosmx_bcc_spot_0000066091,-438124.99301408307,27613.884675669146,0.20405637262882786
cosmx_bcc_spot_0000066092,-438156.498277241,27951.87151777441,1.729907958929257e-15
cosmx_bcc_spot_0000066093,-438140.88399152673,28340.907232060126,1.3699321063650001e-15
cosmx_bcc_spot_0000066094,-438120.5516339246,28668.696122398265,0.0011577694832485988
cosmx_bcc_spot_0000066095,-438091.41232861165,29064.585647946904,1.3049116631915196e-15
cosmx_bcc_spot_0000066096,-438132.12066194473,29413.523147946908,0.12566323615735245
cosmx_bcc_spot_0000066097,-438118.669574988,29730.06390881648,0.47333366086346734
cosmx_bcc_spot_0000066098,-438119.7099476588,30141.29993366119,0.40371441158083327
cosmx_bcc_spot_0000066099,-438122.2456619446,30504.502314613568,0.5861844513522608
cosmx_bcc_spot_0000066100,-438054.6289952779,30850.11898128024,0.15752240555192973
cosmx_bcc_spot_0000066101,-438090.6067730557,31226.418981280243,0.6499278463317644
cosmx_bcc_spot_0000066102,-438126.70618826046,31579.58564794691,0.7554737128144334
cosmx_bcc_spot_0000066103,-438115.8956619445,31944.035647946912,0.8550100464909811
cosmx_bcc_spot_0000066104,-438090.9242333731,32283.79993366119,0.8811672775287519
cosmx_bcc_spot_0000066105,-438131.02899527806,32641.31898128024,0.9206461827964003
cosmx_bcc_spot_0000066106,-438140.7723877485,33031.34018460366,0.5900462130866463
cosmx_bcc_spot_0000066107,-438102.03283090657,33378.20195203246,1.3141294183737343e-15
cosmx_bcc_spot_0000066108,-438122.12703380507,33761.42477811942,1.2579483784450636e-15
cosmx_bcc_spot_0000066109,-438133.3846095627,34150.3679599376,0.4648756371274021
cosmx_bcc_spot_0000066110,-438109.0437004718,34481.04977811941,0.877935146547973
cosmx_bcc_spot_0000066111,-438135.67831585655,34831.088239657875,0.8923470777352993
cosmx_bcc_spot_0000066112,-438129.6437004718,35203.29977811941,0.9195655900291454
cosmx_bcc_spot_0000066113,-438128.58536713844,35553.42477811942,0.8894247058847047
cosmx_bcc_spot_0000066114,-438088.4603671385,35952.716444786085,0.9432303884103304
cosmx_bcc_spot_0000066115,-438086.7552389335,36261.93439350402,0.8884771262188157
cosmx_bcc_spot_0000066116,-438128.66870047175,36650.75811145275,0.9625431027990423
cosmx_bcc_spot_0000066117,-438143.7054651777,37030.66742517824,0.9399830020734141
cosmx_bcc_spot_0000066118,-438076.54244203295,37398.08533686332,0.950351775955469
cosmx_bcc_spot_0000066119,-438088.28847377904,37717.40279718079,0.9356844688366235
cosmx_bcc_spot_0000066120,-438055.96625155676,38099.04724162523,0.8349491874133692
cosmx_bcc_spot_0000066121,-438057.14958489005,38402.930574958555,0.9635214804559783
cosmx_bcc_spot_0000066122,-438073.23291822337,38810.680574958555,1.642400327433224e-15
cosmx_bcc_spot_0000066123,-438093.19958489,39156.113908291896,1.9148127713916606e-15
cosmx_bcc_spot_0000066124,-438034.7884737788,39530.18057495856,0.38064525503406954
cosmx_bcc_spot_0000066125,-438055.29958488996,39910.91390829189,0.8128152851915913
cosmx_bcc_spot_0000066126,-438027.77458488994,40255.1389082919,0.8127310210317928
cosmx_bcc_spot_0000066127,-438069.5662515566,40582.84724162523,0.260094362559767
cosmx_bcc_spot_0000066129,-438076.77458488994,41358.8889082919,5.788281592566379e-08
cosmx_bcc_spot_0000066133,-438149.3876962982,42862.3139058216,0.0003278592774324363
cosmx_bcc_spot_0000066134,-438101.10198201245,43160.885334393024,1.7830417555016023e-15
cosmx_bcc_spot_0000066135,-438111.33055344113,43577.84723915494,0.01201479226011147
cosmx_bcc_spot_0000066136,-438098.9472201077,43904.48057248827,5.548074193775699e-10
cosmx_bcc_spot_0000066137,-438082.4194423301,44213.53612804384,0.048960139736424206
cosmx_bcc_spot_0000066138,-438122.2527756634,44643.03612804384,0.3671818221365801
cosmx_bcc_spot_0000066139,-438086.69722010783,44969.48057248828,0.018415263828979858
cosmx_bcc_spot_0000066140,-438143.25782616826,45344.586633094324,1.493374811946814e-15
cosmx_bcc_spot_0000066141,-438141.97499788547,45680.425016932706,1.3123725044905964e-15
cosmx_bcc_spot_0000066142,-438141.530553441,46046.513905821594,1.5627336590382693e-15
cosmx_bcc_spot_0000066143,-438018.86388677434,46413.8139058216,1.7122115302780599e-15
cosmx_bcc_spot_0000066204,-438110.47493455163,68496.64461800797,0.23809329052303602
cosmx_bcc_spot_0000066205,-438091.6287807055,68880.4138487772,0.5428458807896943
cosmx_bcc_spot_0000066206,-438117.9319481263,69245.20570398083,0.5529494432287657
cosmx_bcc_spot_0000066207,-438068.33390891063,69601.94590005926,0.6060203922889127
cosmx_bcc_spot_0000066208,-438132.667242244,69952.02923339259,0.3446265602897361
cosmx_bcc_spot_0000066209,-438100.79224224394,70330.02923339259,0.8754928579299082
cosmx_bcc_spot_0000066210,-438122.07633315306,70699.75650611985,0.7157780537554718
cosmx_bcc_spot_0000066211,-438079.96724224393,71048.4292333926,0.2577932099578929
cosmx_bcc_spot_0000066212,-438113.2339089106,71437.76256672593,0.4685536948097325
cosmx_bcc_spot_0000066213,-438154.6935580334,71771.66081233995,0.7340899028582389
cosmx_bcc_spot_0000066214,-438139.167242244,72122.4292333926,0.001222417138388283
cosmx_bcc_spot_0000066222,-438063.64164417365,75103.6232873863,0.16399973865045994
cosmx_bcc_spot_0000066223,-438124.7348118755,75380.68539918754,0.06892839022119328
cosmx_bcc_spot_0000066224,-438087.01307274506,75794.23757310057,1.3059058978628519e-15
cosmx_bcc_spot_0000066225,-438089.01307274506,76107.83757310058,1.0844290278925363e-15
cosmx_bcc_spot_0000066226,-438135.64164417365,76495.48043024343,1.4854143322983636e-15
cosmx_bcc_spot_0000066227,-438128.6297394117,76846.75423976725,0.3331334288163816
cosmx_bcc_spot_0000066228,-438123.49878703075,77223.62328738629,0.7514323883706828
cosmx_bcc_spot_0000066229,-438098.03125456325,77551.5193912824,0.8084341899651231
cosmx_bcc_spot_0000066230,-438122.39489092684,77914.92848219149,0.7700893619170173
cosmx_bcc_spot_0000066231,-438149.6676181996,78274.70120946423,0.930007447551858
cosmx_bcc_spot_0000066232,-438121.03125456325,78669.20120946423,0.832942261981364
cosmx_bcc_spot_0000066233,-438131.11307274504,79041.38757310058,0.09614923868325577
cosmx_bcc_spot_0000066245,-437996.15771832305,83350.6198911163,5.846352134252637e-11
cosmx_bcc_spot_0000066486,-437743.098277241,24465.28818444107,0.028933264974944903
cosmx_bcc_spot_0000066487,-437766.88088593667,24677.57803951354,0.036323383027697526
cosmx_bcc_spot_0000066488,-437754.25212339486,25062.352287005182,0.31566247308488743
cosmx_bcc_spot_0000066489,-437729.2649439077,25424.988184441077,0.11058064072126471
cosmx_bcc_spot_0000066490,-437749.9828926256,25780.81382546672,1.6100324722258486e-15
cosmx_bcc_spot_0000066491,-437741.28875343147,26151.19294634584,0.27722544276770555
cosmx_bcc_spot_0000066492,-437738.8351193463,26516.253096721783,0.6980692338073644
cosmx_bcc_spot_0000066493,-437742.14373178646,26890.48515413805,1.542675499246104e-15
cosmx_bcc_spot_0000066494,-437775.37605501874,27261.565962218858,0.4991453960987434
cosmx_bcc_spot_0000066495,-437742.04272168543,27642.177073329967,0.046431330289433304
cosmx_bcc_spot_0000066496,-437792.32904647174,27947.006133159026,1.0620219486569555e-15
cosmx_bcc_spot_0000066497,-437721.15383279655,28312.565962218858,1.439069758917113e-15
cosmx_bcc_spot_0000066498,-437699.36981574254,28701.605213307357,1.111224637145936e-15
cosmx_bcc_spot_0000066499,-437752.49566194444,29063.15707651834,1.0042069173863007e-15
cosmx_bcc_spot_0000066500,-437758.78137623024,29396.085647946915,0.04355949186115312
cosmx_bcc_spot_0000066501,-437756.448042897,29745.347552708816,0.809692036854779
cosmx_bcc_spot_0000066502,-437749.05121750035,30083.752314613575,0.7699987694663062
cosmx_bcc_spot_0000066503,-437739.5544854742,30544.23270677044,0.7799857533398773
cosmx_bcc_spot_0000066504,-437769.12899527774,30831.785647946916,0.7049692447924147
cosmx_bcc_spot_0000066505,-437756.77566194447,31206.065647946914,0.7943294909117656
cosmx_bcc_spot_0000066506,-437765.0581619445,31576.898147946908,0.9033665132383032
cosmx_bcc_spot_0000066507,-437742.60677305586,31951.974536835798,0.9349294316270471
cosmx_bcc_spot_0000066508,-437774.8138437629,32291.494738856003,0.9439201026759405
cosmx_bcc_spot_0000066509,-437739.41232861107,32642.46064794691,0.9607449855921942
cosmx_bcc_spot_0000066510,-437759.5609392347,33027.43524015244,0.5669572793190224
cosmx_bcc_spot_0000066511,-437749.34633205074,33382.812936014154,1.072466264848578e-15
cosmx_bcc_spot_0000066512,-437773.9458743848,33719.593256380285,1.3742815469058067e-15
cosmx_bcc_spot_0000066513,-437753.42413525435,34118.07151724985,0.11684986438155812
