,Cancer.cells,Endothelial,Fibroblast,Melanocyte,MoMacDC,Normal.Kerat,Pericyte,PlasmaCell
cosmx_bcc_xdonor_spot_0000065610,1.7045810407819952e-15,0.2149140201213892,0.030779278024279655,1.7045810407819952e-15,0.7542980622692297,1.7045810407819952e-15,8.63958509467131e-06,1.7045810407819952e-15
cosmx_bcc_xdonor_spot_0000065611,1.3720882784653915e-15,0.0005882806658280925,0.21842561491424856,1.3720882784653915e-15,0.33872429407223337,1.3720882784653915e-15,0.0004065074625683151,0.44185530288511754
cosmx_bcc_xdonor_spot_0000065612,0.11513802127212591,1.9906336651043236e-05,0.03683741731346478,8.530773705573148e-07,0.8125725232637404,0.02128042101211713,0.014150857724528584,1.6679392278813409e-15
cosmx_bcc_xdonor_spot_0000065613,1.728874346212836e-15,0.022037213132610783,0.36196130075258176,1.728874346212836e-15,0.6001182775100516,1.728874346212836e-15,0.01588320860474894,1.728874346212836e-15
cosmx_bcc_xdonor_spot_0000065614,1.940192172641177e-15,0.03650235370677607,0.07175537024800449,1.940192172641177e-15,0.8916435436595206,1.940192172641177e-15,9.873238569119064e-05,1.940192172641177e-15
cosmx_bcc_xdonor_spot_0000065615,0.07555385659319329,0.16459676995921646,1.624460376204426e-15,1.1491863659842312e-10,0.7413447938158004,0.0013287626902584856,0.017175816826609243,1.624460376204426e-15
cosmx_bcc_xdonor_spot_0000065616,0.8579279044585281,0.0001136227922855214,0.0020909470543720938,6.240225068775884e-14,0.09417831351317299,0.00999210970191775,0.03569710247965943,1.6165911927973997e-15
cosmx_bcc_xdonor_spot_0000065617,0.7235789257573599,0.0041770916170051735,0.10579276789960942,9.898381962886691e-06,0.13232152032727149,0.013952451586460943,0.020167344430328533,1.7394434673672557e-15
cosmx_bcc_xdonor_spot_0000065618,0.021925481354715712,1.8023539470504124e-06,0.4557261185213114,0.028466733962133367,0.4677608110402939,0.011871127745572151,0.014247925022024353,1.995562305433733e-15
cosmx_bcc_xdonor_spot_0000065619,0.021504109747515425,0.2821353521670377,0.10424021530595336,0.0015212729229712942,0.5904624505856326,1.9691346961720178e-15,0.00013659927088555558,1.9691346961720178e-15
cosmx_bcc_xdonor_spot_0000065620,1.6469876055880422e-15,0.0677219322233127,0.6056599915014637,1.6469876055880422e-15,0.32269561552353815,1.6469876055880422e-15,0.0039224607516787765,1.6469876055880422e-15
cosmx_bcc_xdonor_spot_0000065621,1.6201598516118106e-15,1.696548272004116e-05,0.761306573846752,1.849511869085204e-06,0.23867438398889387,1.6201598516118106e-15,2.271697599690192e-07,1.6201598516118106e-15
cosmx_bcc_xdonor_spot_0000065622,0.7918067562532352,4.95885268244194e-05,0.10308963872192672,4.342650689421691e-15,0.07855004333190964,1.2981502802577185e-11,0.02650397315311663,1.5873613787543302e-15
cosmx_bcc_xdonor_spot_0000065623,0.9943955594927752,1.542286899603467e-11,1.4902542868844496e-15,1.810954251799515e-05,0.0055863256950983205,1.143783037944481e-13,5.2540680017807946e-09,1.4902542868844496e-15
cosmx_bcc_xdonor_spot_0000065624,0.9053052204576436,6.364873357991601e-08,1.5090308214345669e-15,0.09354731028980423,1.7584323283742072e-13,0.001147404869904366,7.337352032603465e-10,1.5090308214345669e-15
cosmx_bcc_xdonor_spot_0000065625,0.951024116201464,5.931663887231466e-10,1.601760871530445e-15,0.03160369995813974,0.01477314789537895,0.0025990353518460596,1.601760871530445e-15,1.601760871530445e-15
cosmx_bcc_xdonor_spot_0000065626,0.990676322843514,4.249530458073865e-15,1.4707451055880412e-15,0.0006607058190270712,0.004434038440307745,0.004228932897142407,1.4707451055880412e-15,1.4707451055880412e-15
cosmx_bcc_xdonor_spot_0000065627,0.9934885120432146,1.344163423481382e-15,1.344163423481382e-15,0.006511064749369768,1.344163423481382e-15,4.2320740875931264e-07,1.344163423481382e-15,1.344163423481382e-15
cosmx_bcc_xdonor_spot_0000065628,0.8718008736611865,2.1107543934217137e-14,1.571918133217217e-15,0.12660915155008742,2.948578109407077e-13,0.0010168335774486535,4.9000058852871976e-05,0.0005241411521068374
cosmx_bcc_xdonor_spot_0000065629,0.37680700297465863,2.055521449033758e-06,0.45359880914821354,0.05898415190490143,0.09901406270087976,0.011593917749894359,1.569547744925228e-15,1.569547744925228e-15
cosmx_bcc_xdonor_spot_0000065630,2.40605761790882e-12,1.1677904998263452e-15,0.04271477921859781,1.1677904998263452e-15,0.07527592962158139,0.88200929115741,1.1677904998263452e-15,1.1677904998263452e-15
cosmx_bcc_xdonor_spot_0000065631,1.1988052481291366e-15,1.1988052481291366e-15,1.1988052481291366e-15,2.57287669191136e-09,1.1988052481291366e-15,0.9999999974271161,1.1988052481291366e-15,1.1988052481291366e-15
cosmx_bcc_xdonor_spot_0000065799,0.13331485978146848,0.38273209120364504,0.1352119659618156,0.3487404011078303,3.2005551847243564e-15,3.2005551847243564e-15,6.819452307563103e-07,3.2005551847243564e-15
cosmx_bcc_xdonor_spot_0000065801,0.5915847051144573,0.1989292552403101,2.4306977456699222e-15,0.18984816039311608,0.010488372529479336,0.008000300199245462,5.5226338775211755e-11,0.0011492064681630776
cosmx_bcc_xdonor_spot_0000065802,0.8915111124641188,0.08018536070264609,0.002566717705227975,0.02573131566892753,2.2277067215887933e-15,2.2277067215887933e-15,5.493459072603463e-06,2.2277067215887933e-15
cosmx_bcc_xdonor_spot_0000065803,0.855922046278234,1.7952581976079866e-05,1.3895328896419182e-06,0.0816983074872363,6.559803512816382e-11,0.014746382272339615,0.047613921781724224,2.209212222058075e-15
cosmx_bcc_xdonor_spot_0000065804,0.9238431316284642,0.0529944607581956,7.612589261838982e-13,0.008828705442992647,7.702706062763905e-11,0.014286652451684907,4.7049640872355804e-05,1.9440655596223365e-15
cosmx_bcc_xdonor_spot_0000065805,0.6749928724822558,0.009527858719510684,0.2684681580526233,0.0011596007106849918,2.28415668740654e-15,2.28415668740654e-15,0.04197971376355501,0.0038717962713653888
cosmx_bcc_xdonor_spot_0000065806,0.999999849225468,2.360895598313366e-13,1.6016186270075463e-15,1.6016186270075463e-15,1.6016186270075463e-15,1.6016186270075463e-15,1.5077428755397859e-07,1.6016186270075463e-15
cosmx_bcc_xdonor_spot_0000065807,0.9999479303295952,1.55740560247253e-15,1.55740560247253e-15,1.55740560247253e-15,5.2069670395204186e-05,1.55740560247253e-15,1.55740560247253e-15,1.55740560247253e-15
cosmx_bcc_xdonor_spot_0000065808,0.9551091189158648,1.6107171401101733e-05,1.7296818059771007e-15,1.7296818059771007e-15,0.044091866194154686,1.7296818059771007e-15,0.0007829077185723546,1.7296818059771007e-15
cosmx_bcc_xdonor_spot_0000065809,0.9522469682788111,0.0037590903942183026,3.7568837854269275e-13,0.025336494909694206,1.7253776671232914e-15,1.7253776671232914e-15,0.011322852792538703,0.007334593624358534
cosmx_bcc_xdonor_spot_0000065810,0.6790011725369609,0.04254816742518064,0.1725251858943382,0.004448594131842132,0.026677986083382368,2.016180731060394e-15,0.07479889392829171,2.016180731060394e-15
cosmx_bcc_xdonor_spot_0000065811,0.021846547549346812,0.32765272423491,0.4390440394142646,3.0094709126943596e-06,0.09249591615510412,2.06755598631414e-15,0.11895776317545738,2.06755598631414e-15
